keywords,production_companies,production_countries,release_date,revenue,title,vote_average,vote_count
"[{""id"": 470, ""name"": ""spy""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 156345, ""name"": ""istanbul turkey""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 159932, ""name"": ""uzi""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 185071, ""name"": ""impersonating a police officer""}, {""id"": 185077, ""name"": ""macao""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/25/12,1108561013,Skyfall,6.9,7604
"[{""id"": 851, ""name"": ""dual identity""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 5983, ""name"": ""pizza boy""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 14991, ""name"": ""tentacle""}, {""id"": 34079, ""name"": ""death""}, {""id"": 163074, ""name"": ""super villain""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Laura Ziskin Productions"", ""id"": 326}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/25/04,783766341,Spider-Man 2,6.7,4321
"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 6335, ""name"": ""tennessee""}, {""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 173776, ""name"": ""iron man""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 188721, ""name"": ""mandarin""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 209748, ""name"": ""war machine""}, {""id"": 209822, ""name"": ""iron patriot""}, {""id"": 209823, ""name"": ""extremis""}]","[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/18/13,1215439994,Iron Man 3,6.8,8806
"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 855, ""name"": ""fictional place""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 12552, ""name"": ""alice in wonderland""}, {""id"": 170362, ""name"": ""fantasy world""}, {""id"": 209714, ""name"": ""3d""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Roth Films"", ""id"": 16314}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/3/10,1025491110,Alice in Wonderland,6.4,4645
"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}, {""id"": 161271, ""name"": ""beast""}, {""id"": 161893, ""name"": ""cyclops""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""thinkfilm"", ""id"": 12247}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""X3 Canada Productions"", ""id"": 79028}, {""name"": ""X3US Productions"", ""id"": 79029}, {""name"": ""XM3 Service"", ""id"": 79030}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/24/06,459359555,X-Men: The Last Stand,6.3,3525
"[{""id"": 1299, ""name"": ""monster""}, {""id"": 5984, ""name"": ""dormitory""}, {""id"": 6186, ""name"": ""games""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13160, ""name"": ""university""}, {""id"": 163303, ""name"": ""scary""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/20/13,743559607,Monsters University,7,3528
"[{""id"": 1160, ""name"": ""egypt""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 8264, ""name"": ""symbol""}, {""id"": 9854, ""name"": ""artifact""}, {""id"": 10607, ""name"": ""transformers""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Hasbro Studios"", ""id"": 22826}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/19/09,836297228,Transformers: Revenge of the Fallen,6,3138
"[{""id"": 9663, ""name"": ""sequel""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10607, ""name"": ""transformers""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 166594, ""name"": ""transforming robot""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""China Movie Channel"", ""id"": 11413}, {""name"": ""Hasbro Studios"", ""id"": 22826}, {""name"": ""Ian Bryce Productions"", ""id"": 38833}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/25/14,1091405097,Transformers: Age of Extinction,5.8,3095
"[{""id"": 291, ""name"": ""circus""}, {""id"": 616, ""name"": ""witch""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 4662, ""name"": ""illusion""}, {""id"": 44451, ""name"": ""lost""}, {""id"": 172365, ""name"": ""magic trick""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 209714, ""name"": ""3d""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/7/13,491868548,Oz: The Great and Powerful,5.7,3530
"[{""id"": 1523, ""name"": ""obsession""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 13040, ""name"": ""electrocution""}, {""id"": 33977, ""name"": ""medical experiment""}, {""id"": 41594, ""name"": ""electricity""}, {""id"": 163455, ""name"": ""super powers""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Avi Arad Productions"", ""id"": 31828}, {""name"": ""Matt Tolmach Productions"", ""id"": 53462}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/16/14,705717432,The Amazing Spider-Man 2,6.5,4179
"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 4286, ""name"": ""computer program""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 12965, ""name"": ""duel""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 185351, ""name"": ""neon light""}, {""id"": 236778, ""name"": ""autocracy""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""Prana Studios"", ""id"": 18713}, {""name"": ""Sean Bailey Productions"", ""id"": 23791}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/10/10,400062763,TRON: Legacy,6.3,2841
"[{""id"": 830, ""name"": ""car race""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 11500, ""name"": ""anthropomorphism""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/11/11,559852396,Cars 2,5.8,2033
"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 15250, ""name"": ""alien infection""}, {""id"": 15252, ""name"": ""magical object""}, {""id"": 15254, ""name"": ""protector""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 202540, ""name"": ""origin""}, {""id"": 209714, ""name"": ""3d""}]","[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/16/11,219851172,Green Lantern,5.1,2487
"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 3616, ""name"": ""college""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 5462, ""name"": ""barbie""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 33794, ""name"": ""day care""}, {""id"": 158162, ""name"": ""teddy bear""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187065, ""name"": ""toy comes to life""}, {""id"": 209386, ""name"": ""personification""}, {""id"": 209387, ""name"": ""inanimate objects coming to life""}, {""id"": 224516, ""name"": ""toy story""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/16/10,1066969703,Toy Story 3,7.6,4597
"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 679, ""name"": ""cyborg""}, {""id"": 1373, ""name"": ""killer robot""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6092, ""name"": ""army""}, {""id"": 6112, ""name"": ""firearm""}, {""id"": 11159, ""name"": ""wartime""}, {""id"": 12670, ""name"": ""los angeles""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Halcyon Company"", ""id"": 4021}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/20/09,371353001,Terminator Salvation,5.9,2463
"[{""id"": 830, ""name"": ""car race""}, {""id"": 3428, ""name"": ""speed""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33885, ""name"": ""car""}, {""id"": 40870, ""name"": ""race""}, {""id"": 205399, ""name"": ""muscle car""}]","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""China Film Co."", ""id"": 40890}, {""name"": ""Qu\u00e9bec Production Services Tax Credit"", ""id"": 86352}, {""name"": ""Media Rights Capital (MRC)"", ""id"": 86655}, {""name"": ""Abu Dhabi Film Commission"", ""id"": 87857}, {""name"": ""Colorado Office of Film, Television & Media"", ""id"": 87858}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/1/15,1506249360,Furious 7,7.3,4176
"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 160381, ""name"": ""nuclear weapons""}, {""id"": 180635, ""name"": ""multiple perspectives""}, {""id"": 186565, ""name"": ""zombie apocalypse""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}, {""name"": ""Apparatus Productions"", ""id"": 11956}, {""name"": ""Latina Pictures"", ""id"": 19108}, {""name"": ""2DUX\u00b2"", ""id"": 23644}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MT"", ""name"": ""Malta""}]",6/20/13,531865000,World War Z,6.7,5560
"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}, {""id"": 14527, ""name"": ""storm""}, {""id"": 161271, ""name"": ""beast""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 206736, ""name"": ""changing the past or future""}]","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/14,747862775,X-Men: Days of Future Past,7.5,6032
"[{""id"": 1612, ""name"": ""spacecraft""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 9882, ""name"": ""space""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 179569, ""name"": ""terrorist bombing""}, {""id"": 209714, ""name"": ""3d""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Kurtzman/Orci"", ""id"": 12536}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/5/13,467365246,Star Trek Into Darkness,7.4,4418
"[{""id"": 179411, ""name"": ""based on fairy tale""}, {""id"": 189099, ""name"": ""giant""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Big Kid Pictures"", ""id"": 8406}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/27/13,197687603,Jack the Giant Slayer,5.5,2598
"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 209714, ""name"": ""3d""}]","[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""A&E Television Networks"", ""id"": 11858}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""Spectrum Films"", ""id"": 14604}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",5/10/13,351040419,The Great Gatsby,7.3,3769
"[{""id"": 1241, ""name"": ""persia""}, {""id"": 1965, ""name"": ""sandstorm""}, {""id"": 12653, ""name"": ""brother against brother""}, {""id"": 12654, ""name"": ""armageddon""}, {""id"": 12655, ""name"": ""regent""}, {""id"": 41645, ""name"": ""based on video game""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/19/10,335154643,Prince of Persia: The Sands of Time,6.2,2317
"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 11100, ""name"": ""giant monster""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]","[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Disney Double Dare You (DDY)"", ""id"": 19750}, {""name"": ""Indochina Productions"", ""id"": 19751}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",7/11/13,407602906,Pacific Rim,6.7,4794
"[{""id"": 305, ""name"": ""moon""}, {""id"": 1612, ""name"": ""spacecraft""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 10158, ""name"": ""alien planet""}, {""id"": 10244, ""name"": ""based on cartoon""}, {""id"": 10607, ""name"": ""transformers""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 15247, ""name"": ""word domination""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Indochina Productions"", ""id"": 19751}, {""name"": ""Hasbro Studios"", ""id"": 22826}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/28/11,1123746996,Transformers: Dark of the Moon,6.1,3299
"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1547, ""name"": ""mexico city""}, {""id"": 2650, ""name"": ""leather jacket""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 4939, ""name"": ""alien phenomenons""}, {""id"": 5566, ""name"": ""maya civilization""}, {""id"": 5967, ""name"": ""peru""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9830, ""name"": ""nuclear explosion""}, {""id"": 18524, ""name"": ""refrigerator""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology\u00a0""}]","[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/21/08,786636033,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495
"[{""id"": 1720, ""name"": ""tyrannosaurus rex""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 12026, ""name"": ""alternate history""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 14527, ""name"": ""storm""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 187864, ""name"": ""human""}, {""id"": 189092, ""name"": ""journey""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/14/15,331926147,The Good Dinosaur,6.6,1736
